School,Leadership,Teachers,Other Staff,American Indian/Alaskan Native Count,American Indian/Alaskan Native Average Years in Title,American Indian/Alaskan Native Average Years at School,Asian Count,Asian Average Years in Title,Asian Average Years at School,Black/African American Count,Black/African American Average Years in Title,Black/African American Average Years at School,Hawaiian/Pacific Islander Count,Hawaiian/Pacific Islander Average Years in Title,Hawaiian/Pacific Islander Average Years at School,Hispanic Count,Hispanic Average Years in Title,Hispanic Average Years at School,White Count,White Average Years in Title,White Average Years at School,Multiple Count,Multiple Average Years in Title,Multiple Average Years at School,Unknown/Other Count,Unknown/Other Average Years in Title,Unknown/Other Average Years at School,American Indian/Alaskan Native Count 1,American Indian/Alaskan Native Average Years in Title 1,American Indian/Alaskan Native Average Years at School 1,Asian Count 1,Asian Average Years in Title 1,Asian Average Years at School 1,Black/African American  Count,Black/African American  Average Years in Title,Black/African American  Average Years at School,Hawaiian/Pacific Islander Count 1,Hawaiian/Pacific Islander Average Years in Title 1,Hawaiian/Pacific Islander Average Years at School 1,Hispanic Count 1,Hispanic Average Years in Title 1,Hispanic Average Years at School 1,White Count 1,Wite Average Years in Title,White Average Years at School 1,Multiple Count 1,Multiple Average Years in Title 1,Multiple Average Years at School 1,Unknown/Other Count 1,Unknown/Other Average Years in Title 1,Unknown/Other Average Years at School 1,American Indian/Alaskan Native Count 2,American Indian/Alaskan Native Average Years in Title 2,American Indian/Alaskan Native Average Years at School 2,Asian Count 2,Asian Average Years in Title 2,Asian Average Years at School 2,Black/African American Count 1,Black/African American Average Years in Title 1,Black/African American Average Years at School 1,Hawaiian/Pacific Islander Count 2,Hawaiian/Pacific Islander Average Years in Title 2,Hawaiian/Pacific Islander Average Years at School 2,Hispanic Count 2,Hispanic Average Years in Title 2,Hispanic Average Years at School 2,White Count 2,White Average Years in Title 1,White Average Years at School 2,Multiple Count 2,Multiple Average Years in Title 2,Multiple Average Years at School 2,Unknown/Other Count 2,Unknown/Other Average Years in Title 2,Unknown/Other Average Years at School 2
73K510,2,17,5,*,,,*,,,13,9.5,4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K514,2,14,6,*,,,*,,,8,14,5.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K524,3,28,4,*,,,6,7,6.7,5,10.9,7.4,*,,,*,,,12,11.3,7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K525,14,209,76,*,,,15,11.5,7.4,26,17.6,12.2,*,,,20,13,8.8,138,14.2,10.6,*,,,7,8.2,5,*,,,*,,,*,,,*,,,*,,,12,9.9,14.2,*,,,*,,,*,,,8,14.9,14.1,19,18.9,13.6,*,,,10,17.6,13,38,17.9,15.4,*,,,*,,
73K528,1,11,3,*,,,*,,,*,,,*,,,*,,,5,8.5,3.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K531,2,22,15,*,,,*,,,13,16.8,6.8,*,,,*,,,6,14.2,3.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,7.9,4.5,*,,,*,,,*,,,*,,,*,,
73K535,3,58,26,*,,,*,,,8,12.8,6.1,*,,,6,13.9,9,40,13.6,8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,16.4,9,*,,,*,,,14,13.4,10.9,*,,,*,,
73K537,4,23,17,*,,,*,,,*,,,*,,,*,,,13,10.3,5.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,8,9.5,6.1,*,,,*,,,*,,,*,,,*,,
73K539,3,19,8,*,,,*,,,7,10.9,7.3,*,,,*,,,10,10.3,5.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,12.4,6.2,*,,,*,,,*,,,*,,,*,,
73K540,12,139,27,*,,,11,5.3,3,18,11,6.8,*,,,11,8.2,6.4,95,12,8.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,10,8.3,8.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,16,9.9,7.4,*,,,*,,
73K543,4,34,9,*,,,*,,,13,13.1,6.6,*,,,*,,,16,11.6,8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,10,6.1,*,,,*,,,*,,,*,,,*,,
73K545,3,36,14,*,,,*,,,12,10,8.8,*,,,15,8.9,7.2,7,12.1,11.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,11.3,9.5,*,,,*,,,*,,
73K546,3,30,10,*,,,*,,,10,11.5,5.8,*,,,*,,,15,11.6,6.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,11,6.4,*,,,*,,,*,,,*,,,*,,
73K547,1,21,7,*,,,*,,,6,14.3,8.6,*,,,*,,,10,12,8.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,15.9,9.7,*,,,*,,,*,,,*,,,*,,
73K548,3,20,5,*,,,*,,,10,10.4,4.2,*,,,*,,,9,9.5,4.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K549,3,30,11,*,,,*,,,8,9,6,*,,,5,6.3,5.2,14,6.6,3.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,8.8,7.9,*,,,*,,,*,,
73K552,3,24,8,*,,,*,,,8,11,8.2,*,,,*,,,11,5.3,4.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,7,6.2,*,,,*,,,*,,
73K553,2,14,5,*,,,*,,,12,21.5,7.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K554,2,20,4,*,,,*,,,6,12.4,9.6,*,,,7,8.6,6.9,7,11.4,6.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K555,3,36,7,*,,,*,,,10,10.3,8.3,*,,,5,7.2,7.1,16,7,5.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K556,3,26,15,*,,,*,,,*,,,*,,,8,8.1,4.9,13,4.6,2.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,10.7,10.5,*,,,*,,,*,,
73K563,3,46,18,*,,,*,,,26,13.9,5.1,*,,,*,,,12,8.9,5.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,11,7.5,5.7,*,,,*,,,*,,,*,,,*,,
73K564,4,16,5,*,,,*,,,*,,,*,,,6,1.4,1.3,7,1.6,1.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K566,2,17,8,*,,,*,,,*,,,*,,,*,,,9,11.3,7.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K567,3,20,5,*,,,*,,,7,9.1,4.4,*,,,*,,,10,12.1,5.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,13.2,5.4,*,,,*,,,*,,,*,,,*,,
73K569,1,23,10,*,,,*,,,13,6.7,2.3,*,,,*,,,8,10.6,3.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,6.5,5.6,*,,,*,,,*,,,*,,,*,,
73K576,2,28,9,*,,,*,,,17,8.7,3.2,*,,,*,,,5,13.4,4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,11.3,2.4,*,,,*,,,*,,,*,,,*,,
73K578,2,17,4,*,,,*,,,*,,,*,,,*,,,6,13.9,9.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K583,2,21,5,*,,,*,,,*,,,*,,,14,3.4,3.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K586,2,42,9,*,,,*,,,11,6.4,4,*,,,9,5.1,2.7,20,12.3,7.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,5.4,4.1,*,,,*,,,*,,
73K590,7,66,10,*,,,8,7.8,6,37,17.9,10.9,*,,,*,,,15,8.3,6.1,*,,,*,,,*,,,*,,,7,13.4,17.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,10,11.7,9.2,*,,,*,,,*,,,*,,,*,,
73K592,2,20,3,*,,,*,,,7,9.1,3.4,*,,,*,,,11,8.8,5.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K594,1,15,4,*,,,*,,,*,,,*,,,*,,,5,9.1,3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K595,2,22,5,*,,,*,,,15,15.2,7.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K600,9,74,45,*,,,*,,,37,15.5,9.4,*,,,6,11.4,8.6,28,13.2,8.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,9.9,14.3,*,,,*,,,*,,,*,,,29,11.7,10.4,*,,,5,11.1,8.2,8,10.7,7.7,*,,,*,,
73K611,3,35,8,*,,,*,,,8,5.3,2.6,*,,,*,,,21,4.9,3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K614,2,32,4,*,,,*,,,7,6.4,1.2,*,,,*,,,20,4.7,3.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K615,4,51,16,*,,,*,,,23,16.5,9,*,,,12,18.2,11.5,11,11.9,7.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,17.1,13.7,*,,,5,9.5,6.1,*,,,*,,,*,,
73K616,3,17,4,*,,,*,,,5,8.8,2.7,*,,,*,,,8,9.3,6.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K617,3,24,5,*,,,*,,,8,7,2.1,*,,,*,,,6,6.4,2.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K618,3,33,9,*,,,*,,,10,6.4,4.9,*,,,*,,,13,6.6,5.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,6,6,*,,,*,,,*,,
73K629,3,18,10,*,,,*,,,9,8,3.6,*,,,*,,,6,9.9,7.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K630,2,17,3,*,,,*,,,*,,,*,,,*,,,14,10.8,5.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K633,3,27,7,*,,,*,,,12,14,5.6,*,,,*,,,13,8.8,5.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K635,2,17,3,*,,,*,,,5,5.4,5,*,,,*,,,9,8.3,5.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K637,2,26,9,*,,,*,,,10,5.1,2.9,*,,,*,,,9,3.7,2.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K639,4,33,10,*,,,5,10.6,3,11,10.7,2.4,*,,,7,7.9,3.7,10,13.2,4.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K642,3,15,7,*,,,*,,,5,14.1,3.4,*,,,*,,,8,9.6,3.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,8.5,3.4,*,,,*,,,*,,,*,,,*,,
73K643,1,13,3,*,,,*,,,7,7.4,1.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K644,5,46,10,*,,,*,,,32,6.2,4.7,*,,,*,,,5,5,4.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,4.3,4.3,*,,,*,,,*,,,*,,,*,,
73K646,4,20,3,*,,,*,,,10,16.3,4.5,*,,,*,,,6,14.7,2.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K659,3,23,6,*,,,*,,,*,,,*,,,7,4.8,2.6,10,9.2,6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K660,2,36,22,*,,,*,,,20,15.9,11.7,*,,,*,,,10,19.8,14.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,11,13.3,8.9,*,,,5,15.5,14.2,*,,,*,,,*,,
73K661,3,33,9,*,,,*,,,14,7.2,2.3,*,,,7,3.3,2.4,6,3.6,3.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,4.6,3.5,*,,,*,,,*,,,*,,,*,,
73K667,6,107,20,*,,,15,5.3,3.4,8,7.7,5,*,,,20,6.5,3.9,54,7.4,5.2,*,,,8,6.4,5.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,10.9,6.4,*,,,7,8.5,6.7,6,12.8,7.4,*,,,*,,
73K670,4,48,12,*,,,*,,,27,14.9,8.6,*,,,*,,,13,11.6,6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,12,7.8,6,*,,,*,,,*,,,*,,,*,,
73K683,1,22,7,*,,,*,,,7,8.9,4.1,*,,,*,,,6,10.7,5.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K684,4,62,12,*,,,5,6.3,2.9,*,,,*,,,*,,,46,7.7,4.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,9.9,3.8,*,,,*,,
73K690,6,65,19,*,,,*,,,5,16.8,8.3,*,,,*,,,51,11.8,9.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,12.7,10,*,,,*,,
73K697,2,20,6,*,,,*,,,16,14.5,9.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K745,4,32,11,*,,,*,,,9,7,3,*,,,*,,,18,2.5,2.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,9,3,3,*,,,*,,,*,,,*,,,*,,
73K751,3,23,2,*,,,*,,,15,12.2,3.9,*,,,*,,,6,8.8,5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K764,2,29,5,*,,,*,,,9,2,0.9,*,,,*,,,14,5.6,2.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
73K765,2,16,3,*,,,*,,,13,11.4,2.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K344,4,37,18,*,,,*,,,*,,,*,,,*,,,26,9.4,5.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,10,5.3,*,,,*,,,9,11.3,5.6,*,,,*,,
76K410,9,123,33,*,,,8,3.4,3.4,19,9.1,5.5,*,,,15,9.1,6.9,73,13,10.3,*,,,6,3.8,2.9,*,,,*,,,*,,,*,,,*,,,9,7.3,14.7,*,,,*,,,*,,,*,,,6,9.6,6.5,*,,,8,14.8,12,13,11,8.9,*,,,*,,
76K423,3,23,2,*,,,*,,,6,4,2.8,*,,,*,,,13,8.2,5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K429,2,22,4,*,,,*,,,*,,,*,,,*,,,10,6.5,5.1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K430,11,276,41,*,,,42,10.4,6,30,17.2,11.6,*,,,23,15.7,9.3,171,14.7,10.1,*,,,8,7.2,6.1,*,,,*,,,*,,,*,,,*,,,8,9.5,14.5,*,,,*,,,*,,,*,,,11,18.4,10,*,,,5,11.8,4.2,20,10.9,8.3,*,,,*,,
76K449,4,40,8,*,,,9,5.4,4.6,*,,,*,,,6,9.7,5,22,6.5,5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K454,2,25,8,*,,,*,,,9,8.7,5.3,*,,,5,10.1,3,9,9.4,6.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,11.5,8.1,*,,,*,,,*,,
76K455,4,36,16,*,,,*,,,21,15.3,10.3,*,,,6,10.5,8.6,7,2.5,1,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,13,10.1,6.9,*,,,*,,,*,,,*,,,*,,
76K462,3,34,4,*,,,*,,,8,2.2,1.4,*,,,*,,,19,5.7,3.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K463,2,17,5,*,,,*,,,11,14.7,3.7,*,,,*,,,5,12,4.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K464,2,57,14,*,,,*,,,14,10.7,4.8,*,,,11,8.5,5.4,28,10.1,6.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,7.3,3.8,*,,,5,5.9,2.7,*,,,*,,,*,,
76K468,3,43,13,*,,,*,,,*,,,*,,,*,,,33,7.8,4.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,5.3,4.9,*,,,*,,
76K474,5,38,22,*,,,*,,,13,11.1,7.1,*,,,8,10,7.7,11,12.2,7.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,9.5,6,*,,,11,10.4,8.3,*,,,*,,,*,,
76K477,3,23,4,*,,,6,13.5,9.9,9,20.8,10.5,*,,,*,,,5,16,4.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K478,5,47,9,*,,,9,11.5,9.5,9,11.8,5.6,*,,,11,13.6,8.9,14,14.6,12.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K483,3,31,8,*,,,*,,,8,8.9,3.9,*,,,*,,,17,8.3,3.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,8.7,5.2,*,,,*,,,*,,,*,,,*,,
76K485,7,86,20,*,,,8,2.6,2.5,7,7,5.8,*,,,14,6.9,5.3,55,9,8.6,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,9.4,17.4,*,,,*,,,*,,,*,,,*,,,*,,,7,17.1,11.5,11,10.5,9.1,*,,,*,,
76K490,14,240,68,*,,,25,10.1,8.5,11,13.5,8.7,*,,,22,6.5,5.9,174,11.7,9.6,*,,,5,9.4,7.1,*,,,*,,,*,,,*,,,*,,,13,12,16,*,,,*,,,*,,,5,15.1,14.8,7,12.4,9.9,*,,,8,8.3,4.4,45,14.4,12.4,*,,,*,,
76K497,4,58,9,*,,,*,,,13,7,3.4,*,,,7,8.5,6.5,32,5.8,3.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K498,3,39,7,*,,,*,,,14,11.2,6.8,*,,,5,7.9,4.5,15,6.9,4.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,14,4.6,*,,,*,,,*,,,*,,,*,,
76K499,1,9,4,*,,,*,,,8,15.8,11.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K519,4,38,12,*,,,*,,,8,10.5,5,*,,,*,,,20,6.9,4.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,18.6,8.8,*,,,*,,,*,,,*,,,*,,
76K527,3,39,9,*,,,*,,,9,7.3,3.3,*,,,*,,,23,7,3.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,8.5,5.2,*,,,*,,
76K529,2,17,2,*,,,*,,,7,11,3.8,*,,,*,,,6,10.8,9.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K558,4,35,10,*,,,*,,,6,13.5,10.9,*,,,7,8.7,6.3,20,10.1,6.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,7.9,7.2,*,,,*,,,*,,,*,,,*,,
76K559,3,17,6,*,,,*,,,6,12.9,3.1,*,,,*,,,6,15.3,8.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,13.1,3.9,*,,,*,,,*,,,*,,,*,,
76K561,4,47,8,*,,,*,,,5,10.4,4.6,*,,,6,7.9,4.4,35,9,4.5,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K568,2,9,3,*,,,*,,,5,16.6,4.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K572,2,28,11,*,,,*,,,*,,,*,,,*,,,17,7.6,5.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,2.8,2.2,*,,,5,3.8,0.7,*,,,*,,,*,,
76K605,5,53,20,*,,,6,4.8,3.6,15,12.4,9.7,*,,,*,,,24,7.5,4.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,11,11.8,6.2,*,,,*,,,5,11,5.4,*,,,*,,
76K609,3,46,7,*,,,*,,,*,,,*,,,7,4.9,3.3,32,8.2,3.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K610,2,34,11,*,,,*,,,12,8.9,3.2,*,,,6,11.8,3.5,15,8.5,4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,9.3,2,*,,,*,,,*,,,*,,,*,,
76K620,5,38,21,*,,,*,,,8,12,9.9,*,,,6,8,7.3,19,15.5,12.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,7,9.1,8.5,*,,,*,,,7,14.8,14,*,,,*,,
76K647,2,22,5,*,,,*,,,12,7,3.7,*,,,*,,,7,10,4.8,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K656,5,68,12,*,,,*,,,19,13.3,6.6,*,,,7,4.9,4.4,36,7.5,5.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,6,8.6,8.5,*,,,*,,
76K669,3,20,4,*,,,*,,,13,9.3,3.2,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K673,1,22,5,*,,,*,,,*,,,*,,,*,,,14,9.3,3.9,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K674,3,30,10,*,,,*,,,11,8,3.2,*,,,*,,,10,8.9,4.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,2.9,2.5,*,,,*,,,*,,,*,,,*,,
76K685,2,18,7,*,,,*,,,*,,,*,,,8,9.8,8.9,5,15.9,9.3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,5,10.6,9.8,*,,,*,,,*,,
76K688,2,10,3,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K698,3,13,5,*,,,*,,,*,,,*,,,*,,,7,10.8,5.7,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
76K728,3,13,5,*,,,*,,,5,7.3,1.1,*,,,*,,,5,15,5.4,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,,*,,
